time,id,answer,title
1630237881.2,dq_04,3,Right now I feel Inspired
1630237882.019,dq_05,1,Right now I feel Alert
1630237883.351,dq_06,1,Right now I feel Afraid
1630237884.225,dq_07,1,Right now I feel Nervous
1630237885.137,dq_08,1,Right now I feel Upset
1630237886.043,dq_09,1,Right now I feel Hostile
1630237887.419,dq_10,1,Right now I feel Ashamed
1630237888.793,dq_11,1,Right now I feel Stressed
1630237889.762,dq_12,1,Right now I feel Distracted
1630237891.675,dq_13,Pleasant,I have had social interactions
1630237893.694,dq_14,No,I have had a difficult time to complete my tasks
1630237894.672,dq_15,,Have you had any remarkable events?
1630253651.839,dq_01,3,Right now I feel Active
1630253652.422,dq_02,3,Right now I feel Determined
1630253652.871,dq_03,3,Right now I feel Attentive
1630253653.28,dq_04,3,Right now I feel Inspired
1630253654.507,dq_05,1,Right now I feel Alert
1630253655.316,dq_06,1,Right now I feel Afraid
1630253656.089,dq_07,1,Right now I feel Nervous
1630253657.407,dq_08,1,Right now I feel Upset
1630253658.289,dq_09,1,Right now I feel Hostile
1630253659.106,dq_10,1,Right now I feel Ashamed
1630253659.906,dq_11,1,Right now I feel Stressed
1630253660.767,dq_12,1,Right now I feel Distracted
1630253662.402,dq_13,Pleasant,I have had social interactions
1630253663.622,dq_14,No,I have had a difficult time to complete my tasks
1630253664.234,dq_15,,Have you had any remarkable events?
1630270096.831,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630270340.483,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630270341.619,pm_03,0,Have you consumed any cups of coffee/tea today?
1630270343.344,pm_04,No,Have you used any intoxicating substances today?
1630270345.905,pm_05,No,Have you exercised today?
1630270347.271,pm_06,3,Right now I feel Active
1630270347.755,pm_07,3,Right now I feel Determined
1630270348.223,pm_08,3,Right now I feel Attentive
1630270348.671,pm_09,3,Right now I feel Inspired
1630270349.542,pm_10,1,Right now I feel Alert
1630270350.385,pm_11,1,Right now I feel Afraid
1630270353.443,pm_12,1,Right now I feel Nervous
1630270354.353,pm_13,1,Right now I feel Upset
1630270355.175,pm_14,1,Right now I feel Hostile
1630270355.996,pm_15,1,Right now I feel Ashamed
1630270356.861,pm_16,1,Right now I feel Stressed
1630270357.927,pm_17,1,Right now I feel Distracted
1630308477.299,am_01,Yes,Did you sleep well?
1630308478.572,am_02,No,Did you have bad dreams?
1630308480.319,am_03,Yes,Do you feel well-rested?
1630308481.26,am_04,3,Right now I feel Active
1630308481.695,am_05,3,Right now I feel Determined
1630308482.112,am_06,3,Right now I feel Attentive
1630308482.627,am_07,3,Right now I feel Inspired
1630308483.503,am_08,1,Right now I feel Alert
1630308484.388,am_09,1,Right now I feel Afraid
1630308485.251,am_10,1,Right now I feel Nervous
1630308486.066,am_11,1,Right now I feel Upset
1630308486.918,am_12,1,Right now I feel Hostile
1630308487.812,am_13,1,Right now I feel Ashamed
1630308488.702,am_14,1,Right now I feel Stressed
1630308489.761,am_15,1,Right now I feel Distracted
1630328457.594,dq_01,,Right now I feel Active
1630328457.604,dq_02,,Right now I feel Determined
1630328457.634,dq_03,,Right now I feel Attentive
1630328457.648,dq_04,,Right now I feel Inspired
1630328457.656,dq_05,,Right now I feel Alert
1630328457.663,dq_06,,Right now I feel Afraid
1630328457.669,dq_07,,Right now I feel Nervous
1630328457.677,dq_08,,Right now I feel Upset
1630328457.688,dq_09,,Right now I feel Hostile
1630328457.695,dq_10,,Right now I feel Ashamed
1630328457.701,dq_11,,Right now I feel Stressed
1630328457.708,dq_12,,Right now I feel Distracted
1630328457.714,dq_13,,I have had social interactions
1630328457.72,dq_14,,I have had a difficult time to complete my tasks
1630328457.728,dq_15,,Have you had any remarkable events?
1630346207.224,dq_01,,Right now I feel Active
1630346207.235,dq_02,,Right now I feel Determined
1630346207.242,dq_03,,Right now I feel Attentive
1630346207.248,dq_04,,Right now I feel Inspired
1630346207.255,dq_05,,Right now I feel Alert
1630346207.261,dq_06,,Right now I feel Afraid
1630346207.267,dq_07,,Right now I feel Nervous
1630346207.275,dq_08,,Right now I feel Upset
1630346207.28,dq_09,,Right now I feel Hostile
1630346207.286,dq_10,,Right now I feel Ashamed
1630346207.293,dq_11,,Right now I feel Stressed
1630346207.299,dq_12,,Right now I feel Distracted
1630346207.307,dq_13,,I have had social interactions
1630346207.313,dq_14,,I have had a difficult time to complete my tasks
1630346207.321,dq_15,,Have you had any remarkable events?
1630351903.442,dq_01,3,Right now I feel Active
1630351903.858,dq_02,3,Right now I feel Determined
1630351904.199,dq_03,3,Right now I feel Attentive
1630351904.524,dq_04,3,Right now I feel Inspired
1630351905.239,dq_05,3,Right now I feel Alert
1630351906.175,dq_06,1,Right now I feel Afraid
1630351907.888,dq_07,1,Right now I feel Nervous
1630351909.088,dq_08,1,Right now I feel Upset
1630351910.049,dq_09,1,Right now I feel Hostile
1630351912.058,dq_10,1,Right now I feel Ashamed
1630351913.43,dq_11,1,Right now I feel Stressed
1630351914.506,dq_12,1,Right now I feel Distracted
1630351916.485,dq_13,Pleasant,I have had social interactions
1630351918.145,dq_14,No,I have had a difficult time to complete my tasks
1630351918.927,dq_15,,Have you had any remarkable events?
1630353645.74,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630353647.262,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630353648.511,pm_03,0,Have you consumed any cups of coffee/tea today?
1630353649.994,pm_04,No,Have you used any intoxicating substances today?
1630353652.379,pm_05,0.5-1.5 hours,Have you exercised today?
1630353654.942,pm_06,3,Right now I feel Active
1630353655.695,pm_07,3,Right now I feel Determined
1630353656.35,pm_08,3,Right now I feel Attentive
1630353656.925,pm_09,3,Right now I feel Inspired
1630353657.83,pm_10,1,Right now I feel Alert
1630353658.831,pm_11,1,Right now I feel Afraid
1630353659.825,pm_12,1,Right now I feel Nervous
1630353661.808,pm_13,1,Right now I feel Upset
1630353662.778,pm_14,1,Right now I feel Hostile
1630353663.692,pm_15,1,Right now I feel Ashamed
1630353664.778,pm_16,1,Right now I feel Stressed
1630353665.861,pm_17,1,Right now I feel Distracted
1630394982.223,am_01,No,Did you sleep well?
1630394983.965,am_02,Yes,Did you have bad dreams?
1630394985.389,am_03,No,Do you feel well-rested?
1630394986.44,am_04,3,Right now I feel Active
1630394986.908,am_05,3,Right now I feel Determined
1630394987.411,am_06,3,Right now I feel Attentive
1630394988.012,am_07,3,Right now I feel Inspired
1630394988.928,am_08,1,Right now I feel Alert
1630394990.025,am_09,1,Right now I feel Afraid
1630394991.15,am_10,1,Right now I feel Nervous
1630394992.584,am_11,1,Right now I feel Upset
1630394993.517,am_12,1,Right now I feel Hostile
1630394994.616,am_13,1,Right now I feel Ashamed
1630394995.96,am_14,1,Right now I feel Stressed
1630394997.267,am_15,1,Right now I feel Distracted
1630401163.419,dq_01,3,Right now I feel Active
1630401164.002,dq_02,3,Right now I feel Determined
1630401164.522,dq_03,3,Right now I feel Attentive
1630401164.957,dq_04,3,Right now I feel Inspired
1630401165.868,dq_05,1,Right now I feel Alert
1630401166.735,dq_06,1,Right now I feel Afraid
1630401167.551,dq_07,1,Right now I feel Nervous
1630401168.358,dq_08,1,Right now I feel Upset
1630401169.171,dq_09,1,Right now I feel Hostile
1630401170.007,dq_10,1,Right now I feel Ashamed
1630401170.806,dq_11,1,Right now I feel Stressed
1630401171.89,dq_12,1,Right now I feel Distracted
1630401173.251,dq_13,Pleasant,I have had social interactions
1630401174.966,dq_14,No,I have had a difficult time to complete my tasks
1630401175.736,dq_15,,Have you had any remarkable events?
1630425257.928,dq_01,,Right now I feel Active
1630425257.96,dq_02,,Right now I feel Determined
1630425257.968,dq_03,,Right now I feel Attentive
1630425257.977,dq_04,,Right now I feel Inspired
1630425257.986,dq_05,,Right now I feel Alert
1630425257.995,dq_06,,Right now I feel Afraid
1630425258.006,dq_07,,Right now I feel Nervous
1630425258.016,dq_08,,Right now I feel Upset
1630425258.026,dq_09,,Right now I feel Hostile
1630425258.037,dq_10,,Right now I feel Ashamed
1630425258.052,dq_11,,Right now I feel Stressed
1630425258.066,dq_12,,Right now I feel Distracted
1630425258.08,dq_13,,I have had social interactions
1630425258.102,dq_14,,I have had a difficult time to complete my tasks
1630425258.129,dq_15,,Have you had any remarkable events?
1630425363.306,dq_01,3,Right now I feel Active
1630425363.881,dq_02,3,Right now I feel Determined
1630425364.838,dq_03,3,Right now I feel Attentive
1630425365.487,dq_04,3,Right now I feel Inspired
1630425366.506,dq_05,1,Right now I feel Alert
1630425367.458,dq_06,1,Right now I feel Afraid
1630425368.459,dq_07,1,Right now I feel Nervous
1630425369.441,dq_08,1,Right now I feel Upset
1630425370.482,dq_09,1,Right now I feel Hostile
1630425372.141,dq_10,1,Right now I feel Ashamed
1630425372.989,dq_11,1,Right now I feel Stressed
1630425374.216,dq_12,1,Right now I feel Distracted
1630425380.75,dq_13,Pleasant,I have had social interactions
1630425381.935,dq_14,No,I have had a difficult time to complete my tasks
1630425382.869,dq_15,,Have you had any remarkable events?
1630440798.38,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630440799.764,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630440801.675,pm_03,0,Have you consumed any cups of coffee/tea today?
1630440802.943,pm_04,No,Have you used any intoxicating substances today?
1630440807.031,pm_05,0.5-1.5 hours,Have you exercised today?
1630440808.368,pm_06,3,Right now I feel Active
1630440808.951,pm_07,3,Right now I feel Determined
1630440809.492,pm_08,3,Right now I feel Attentive
1630440810.266,pm_09,3,Right now I feel Inspired
1630440811.199,pm_10,1,Right now I feel Alert
1630440812.198,pm_11,1,Right now I feel Afraid
1630440813.051,pm_12,1,Right now I feel Nervous
1630440813.94,pm_13,1,Right now I feel Upset
1630440814.81,pm_14,1,Right now I feel Hostile
1630440815.716,pm_15,1,Right now I feel Ashamed
1630440816.527,pm_16,1,Right now I feel Stressed
1630440818.232,pm_17,1,Right now I feel Distracted
1630482720.759,am_01,No,Did you sleep well?
1630482722.248,am_02,Yes,Did you have bad dreams?
1630482724.129,am_03,No,Do you feel well-rested?
1630482726.455,am_04,1,Right now I feel Active
1630482727.624,am_05,1,Right now I feel Determined
1630482729.082,am_06,3,Right now I feel Attentive
1630482730.814,am_07,3,Right now I feel Inspired
1630482732.032,am_08,1,Right now I feel Alert
1630482734.015,am_09,2,Right now I feel Afraid
1630482734.981,am_10,1,Right now I feel Nervous
1630482736.082,am_11,1,Right now I feel Upset
1630482737.089,am_12,1,Right now I feel Hostile
1630482738.046,am_13,1,Right now I feel Ashamed
1630482739.29,am_14,1,Right now I feel Stressed
1630482741.241,am_15,2,Right now I feel Distracted
1630488384.18,dq_01,3,Right now I feel Active
1630488384.583,dq_02,3,Right now I feel Determined
1630488384.946,dq_03,3,Right now I feel Attentive
1630488385.273,dq_04,3,Right now I feel Inspired
1630488386.133,dq_05,1,Right now I feel Alert
1630488386.974,dq_06,1,Right now I feel Afraid
1630488387.774,dq_07,1,Right now I feel Nervous
1630488389.08,dq_08,1,Right now I feel Upset
1630488389.981,dq_09,1,Right now I feel Hostile
1630488390.897,dq_10,1,Right now I feel Ashamed
1630488391.841,dq_11,1,Right now I feel Stressed
1630488392.944,dq_12,1,Right now I feel Distracted
1630488396.457,dq_13,Pleasant,I have had social interactions
1630488397.807,dq_14,No,I have had a difficult time to complete my tasks
1630488398.344,dq_15,,Have you had any remarkable events?
1630505043.194,dq_01,3,Right now I feel Active
1630505043.627,dq_02,3,Right now I feel Determined
1630505044.053,dq_03,3,Right now I feel Attentive
1630505044.504,dq_04,3,Right now I feel Inspired
1630505045.346,dq_05,1,Right now I feel Alert
1630505046.129,dq_06,1,Right now I feel Afraid
1630505046.987,dq_07,1,Right now I feel Nervous
1630505047.846,dq_08,1,Right now I feel Upset
1630505049.305,dq_09,1,Right now I feel Hostile
1630505050.414,dq_10,1,Right now I feel Ashamed
1630505051.783,dq_11,2,Right now I feel Stressed
1630505052.896,dq_12,1,Right now I feel Distracted
1630505057.178,dq_13,No,I have had social interactions
1630505057.74,dq_14,,I have had a difficult time to complete my tasks
1630505058.544,dq_15,,Have you had any remarkable events?
1630529428.081,dq_01,,Right now I feel Active
1630529428.111,dq_02,,Right now I feel Determined
1630529428.122,dq_03,,Right now I feel Attentive
1630529428.134,dq_04,,Right now I feel Inspired
1630529428.147,dq_05,,Right now I feel Alert
1630529428.17,dq_06,,Right now I feel Afraid
1630529428.179,dq_07,,Right now I feel Nervous
1630529428.187,dq_08,,Right now I feel Upset
1630529428.2,dq_09,,Right now I feel Hostile
1630529428.207,dq_10,,Right now I feel Ashamed
1630529428.215,dq_11,,Right now I feel Stressed
1630529428.223,dq_12,,Right now I feel Distracted
1630529428.236,dq_13,,I have had social interactions
1630529428.245,dq_14,,I have had a difficult time to complete my tasks
1630529428.252,dq_15,,Have you had any remarkable events?
1630530093.151,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630530095.645,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630530096.651,pm_03,0,Have you consumed any cups of coffee/tea today?
1630530097.849,pm_04,No,Have you used any intoxicating substances today?
1630530101.393,pm_05,0.5-1.5 hours,Have you exercised today?
1630530104.646,pm_06,3,Right now I feel Active
1630530105.769,pm_07,3,Right now I feel Determined
1630530106.25,pm_08,3,Right now I feel Attentive
1630530106.75,pm_09,3,Right now I feel Inspired
1630530108.333,pm_10,1,Right now I feel Alert
1630530109.21,pm_11,1,Right now I feel Afraid
1630530110.669,pm_12,1,Right now I feel Nervous
1630530111.817,pm_13,1,Right now I feel Upset
1630530113.395,pm_14,1,Right now I feel Hostile
1630530114.452,pm_15,1,Right now I feel Ashamed
1630530115.509,pm_16,1,Right now I feel Stressed
1630530116.704,pm_17,1,Right now I feel Distracted
1630569480.273,am_01,,Did you sleep well?
1630569480.302,am_02,,Did you have bad dreams?
1630569480.318,am_03,,Do you feel well-rested?
1630569480.332,am_04,,Right now I feel Active
1630569480.345,am_05,,Right now I feel Determined
1630569480.357,am_06,,Right now I feel Attentive
1630569480.368,am_07,,Right now I feel Inspired
1630569480.378,am_08,,Right now I feel Alert
1630569480.393,am_09,,Right now I feel Afraid
1630569480.408,am_10,,Right now I feel Nervous
1630569480.426,am_11,,Right now I feel Upset
1630569480.444,am_12,,Right now I feel Hostile
1630569480.46,am_13,,Right now I feel Ashamed
1630569480.472,am_14,,Right now I feel Stressed
1630569480.484,am_15,,Right now I feel Distracted
1630570303.308,dq_01,3,Right now I feel Active
1630570303.777,dq_02,3,Right now I feel Determined
1630570304.21,dq_03,3,Right now I feel Attentive
1630570304.768,dq_04,3,Right now I feel Inspired
1630570305.554,dq_05,1,Right now I feel Alert
1630570306.42,dq_06,1,Right now I feel Afraid
1630570307.287,dq_07,1,Right now I feel Nervous
1630570308.167,dq_08,1,Right now I feel Upset
1630570309.514,dq_09,1,Right now I feel Hostile
1630570310.398,dq_10,1,Right now I feel Ashamed
1630570311.323,dq_11,1,Right now I feel Stressed
1630570312.488,dq_12,1,Right now I feel Distracted
1630570315.749,dq_13,Pleasant,I have had social interactions
1630570317.909,dq_14,Yes,I have had a difficult time to complete my tasks
1630570318.647,dq_15,,Have you had any remarkable events?
1630604050.835,dq_01,3,Right now I feel Active
1630604054.656,dq_02,2,Right now I feel Determined
1630604055.867,dq_03,3,Right now I feel Attentive
1630604057.235,dq_04,3,Right now I feel Inspired
1630604059.15,dq_05,3,Right now I feel Alert
1630604060.802,dq_06,1,Right now I feel Afraid
1630604062.318,dq_07,1,Right now I feel Nervous
1630604063.364,dq_08,1,Right now I feel Upset
1630604064.67,dq_09,1,Right now I feel Hostile
1630604065.85,dq_10,1,Right now I feel Ashamed
1630604067.433,dq_11,1,Right now I feel Stressed
1630604068.718,dq_12,1,Right now I feel Distracted
1630604074.252,dq_13,Pleasant,I have had social interactions
1630604075.667,dq_14,No,I have had a difficult time to complete my tasks
1630604076.368,dq_15,,Have you had any remarkable events?
1630609082.517,dq_01,3,Right now I feel Active
1630609082.939,dq_02,3,Right now I feel Determined
1630609083.432,dq_03,3,Right now I feel Attentive
1630609083.965,dq_04,3,Right now I feel Inspired
1630609084.825,dq_05,1,Right now I feel Alert
1630609085.67,dq_06,1,Right now I feel Afraid
1630609086.589,dq_07,1,Right now I feel Nervous
1630609087.553,dq_08,1,Right now I feel Upset
1630609088.386,dq_09,1,Right now I feel Hostile
1630609089.257,dq_10,1,Right now I feel Ashamed
1630609090.123,dq_11,1,Right now I feel Stressed
1630609091.242,dq_12,1,Right now I feel Distracted
1630609092.686,dq_13,Pleasant,I have had social interactions
1630609093.953,dq_14,No,I have had a difficult time to complete my tasks
1630609095.07,dq_15,,Have you had any remarkable events?
1630614023.407,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630614025.326,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630614026.5,pm_03,0,Have you consumed any cups of coffee/tea today?
1630614027.909,pm_04,No,Have you used any intoxicating substances today?
1630614030.427,pm_05,0.5-1.5 hours,Have you exercised today?
1630614032.769,pm_06,2,Right now I feel Active
1630614033.787,pm_07,1,Right now I feel Determined
1630614034.799,pm_08,1,Right now I feel Attentive
1630614035.703,pm_09,1,Right now I feel Inspired
1630614036.586,pm_10,1,Right now I feel Alert
1630614037.563,pm_11,1,Right now I feel Afraid
1630614038.477,pm_12,1,Right now I feel Nervous
1630614039.5,pm_13,1,Right now I feel Upset
1630614040.375,pm_14,1,Right now I feel Hostile
1630614042.019,pm_15,1,Right now I feel Ashamed
1630614043.177,pm_16,1,Right now I feel Stressed
1630614044.369,pm_17,1,Right now I feel Distracted
1630656105.593,am_01,No,Did you sleep well?
1630656107.279,am_02,Yes,Did you have bad dreams?
1630656109.413,am_03,No,Do you feel well-rested?
1630656113.523,am_04,1,Right now I feel Active
1630656114.537,am_05,1,Right now I feel Determined
1630656115.529,am_06,1,Right now I feel Attentive
1630656118.286,am_07,1,Right now I feel Inspired
1630656123.053,am_08,3,Right now I feel Alert
1630656125.797,am_09,1,Right now I feel Afraid
1630656127.606,am_10,2,Right now I feel Nervous
1630656129.189,am_11,1,Right now I feel Upset
1630656130.854,am_12,1,Right now I feel Hostile
1630656131.931,am_13,1,Right now I feel Ashamed
1630656133.113,am_14,1,Right now I feel Stressed
1630656135.072,am_15,1,Right now I feel Distracted
1630657279.988,dq_01,3,Right now I feel Active
1630657280.805,dq_02,3,Right now I feel Determined
1630657281.239,dq_03,3,Right now I feel Attentive
1630657281.649,dq_04,3,Right now I feel Inspired
1630657282.555,dq_05,1,Right now I feel Alert
1630657283.472,dq_06,1,Right now I feel Afraid
1630657284.414,dq_07,1,Right now I feel Nervous
1630657285.287,dq_08,1,Right now I feel Upset
1630657286.154,dq_09,1,Right now I feel Hostile
1630657286.988,dq_10,1,Right now I feel Ashamed
1630657287.855,dq_11,1,Right now I feel Stressed
1630657288.721,dq_12,1,Right now I feel Distracted
1630657290.57,dq_13,Pleasant,I have had social interactions
1630657292.206,dq_14,No,I have had a difficult time to complete my tasks
1630657293.114,dq_15,,Have you had any remarkable events?
1630671635.236,dq_01,3,Right now I feel Active
1630671635.657,dq_02,3,Right now I feel Determined
1630671636.084,dq_03,3,Right now I feel Attentive
1630671636.511,dq_04,3,Right now I feel Inspired
1630671637.421,dq_05,1,Right now I feel Alert
1630671638.254,dq_06,1,Right now I feel Afraid
1630671639.135,dq_07,1,Right now I feel Nervous
1630671640.111,dq_08,1,Right now I feel Upset
1630671640.942,dq_09,1,Right now I feel Hostile
1630671641.742,dq_10,1,Right now I feel Ashamed
1630671642.626,dq_11,1,Right now I feel Stressed
1630671643.658,dq_12,1,Right now I feel Distracted
1630671646.871,dq_13,Pleasant,I have had social interactions
1630671647.968,dq_14,No,I have had a difficult time to complete my tasks
1630671648.888,dq_15,,Have you had any remarkable events?
1630687372.368,dq_01,3,Right now I feel Active
1630687372.824,dq_02,3,Right now I feel Determined
1630687373.25,dq_03,3,Right now I feel Attentive
1630687373.758,dq_04,3,Right now I feel Inspired
1630687375.075,dq_05,1,Right now I feel Alert
1630687375.944,dq_06,1,Right now I feel Afraid
1630687376.809,dq_07,1,Right now I feel Nervous
1630687377.613,dq_08,1,Right now I feel Upset
1630687378.975,dq_09,1,Right now I feel Hostile
1630687379.854,dq_10,1,Right now I feel Ashamed
1630687380.708,dq_11,1,Right now I feel Stressed
1630687382.111,dq_12,1,Right now I feel Distracted
1630687387.825,dq_13,Pleasant,I have had social interactions
1630687389.191,dq_14,No,I have had a difficult time to complete my tasks
1630687390.144,dq_15,,Have you had any remarkable events?
1630700220.061,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630700227.002,pm_02,1-2,Have you consumed any glasses/shots/pints of alcohol today?
1630700236.3,pm_03,0,Have you consumed any cups of coffee/tea today?
1630700240.768,pm_04,No,Have you used any intoxicating substances today?
1630700250.283,pm_05,No,Have you exercised today?
1630700254.6,pm_06,3,Right now I feel Active
1630700255.182,pm_07,3,Right now I feel Determined
1630700255.81,pm_08,3,Right now I feel Attentive
1630700256.419,pm_09,3,Right now I feel Inspired
1630700258.219,pm_10,1,Right now I feel Alert
1630700259.734,pm_11,1,Right now I feel Afraid
1630700261.318,pm_12,1,Right now I feel Nervous
1630700263.396,pm_13,1,Right now I feel Upset
1630700264.844,pm_14,1,Right now I feel Hostile
1630700267.018,pm_15,1,Right now I feel Ashamed
1630700269.646,pm_16,1,Right now I feel Stressed
1630700271.318,pm_17,1,Right now I feel Distracted
1630741353.951,am_01,No,Did you sleep well?
1630741356.244,am_02,Yes,Did you have bad dreams?
1630741358.445,am_03,Yes,Do you feel well-rested?
1630741359.896,am_04,3,Right now I feel Active
1630741360.329,am_05,3,Right now I feel Determined
1630741360.839,am_06,3,Right now I feel Attentive
1630741361.385,am_07,3,Right now I feel Inspired
1630741362.823,am_08,1,Right now I feel Alert
1630741364.107,am_09,1,Right now I feel Afraid
1630741365.359,am_10,1,Right now I feel Nervous
1630741367.173,am_11,1,Right now I feel Upset
1630741368.573,am_12,1,Right now I feel Hostile
1630741369.838,am_13,1,Right now I feel Ashamed
1630741371.294,am_14,1,Right now I feel Stressed
1630741372.763,am_15,1,Right now I feel Distracted
1630756222.625,dq_01,3,Right now I feel Active
1630756223.099,dq_02,3,Right now I feel Determined
1630756223.574,dq_03,3,Right now I feel Attentive
1630756224.1,dq_04,3,Right now I feel Inspired
1630756225.075,dq_05,1,Right now I feel Alert
1630756225.983,dq_06,1,Right now I feel Afraid
1630756226.882,dq_07,1,Right now I feel Nervous
1630756227.841,dq_08,1,Right now I feel Upset
1630756228.718,dq_09,1,Right now I feel Hostile
1630756229.651,dq_10,1,Right now I feel Ashamed
1630756230.534,dq_11,1,Right now I feel Stressed
1630756231.595,dq_12,1,Right now I feel Distracted
1630756234.017,dq_13,Pleasant,I have had social interactions
1630756236.834,dq_14,No,I have had a difficult time to complete my tasks
1630756237.56,dq_15,,Have you had any remarkable events?
1630763100.164,dq_01,3,Right now I feel Active
1630763103.024,dq_02,3,Right now I feel Determined
1630763103.582,dq_03,3,Right now I feel Attentive
1630763104.064,dq_04,3,Right now I feel Inspired
1630763104.984,dq_05,1,Right now I feel Alert
1630763105.806,dq_06,1,Right now I feel Afraid
1630763106.606,dq_07,1,Right now I feel Nervous
1630763107.905,dq_08,1,Right now I feel Upset
1630763108.839,dq_09,1,Right now I feel Hostile
1630763109.722,dq_10,1,Right now I feel Ashamed
1630763110.855,dq_11,1,Right now I feel Stressed
1630763111.888,dq_12,1,Right now I feel Distracted
1630763113.508,dq_13,Pleasant,I have had social interactions
1630763114.858,dq_14,No,I have had a difficult time to complete my tasks
1630763115.424,dq_15,,Have you had any remarkable events?
1630780088.958,dq_01,3,Right now I feel Active
1630780089.487,dq_02,3,Right now I feel Determined
1630780089.97,dq_03,3,Right now I feel Attentive
1630780090.441,dq_04,3,Right now I feel Inspired
1630780091.456,dq_05,1,Right now I feel Alert
1630780092.439,dq_06,1,Right now I feel Afraid
1630780093.389,dq_07,1,Right now I feel Nervous
1630780094.389,dq_08,1,Right now I feel Upset
1630780095.278,dq_09,1,Right now I feel Hostile
1630780096.156,dq_10,1,Right now I feel Ashamed
1630780097.045,dq_11,1,Right now I feel Stressed
1630780097.995,dq_12,1,Right now I feel Distracted
1630780099.673,dq_13,Pleasant,I have had social interactions
1630780101.033,dq_14,No,I have had a difficult time to complete my tasks
1630780101.705,dq_15,,Have you had any remarkable events?
1630785622.309,pm_01,"Yes. Video meeting, Yes. Written text, Yes. In person","Today, I have been in touch with other people"
1630785641.838,pm_02,1-2,Have you consumed any glasses/shots/pints of alcohol today?
1630785644.078,pm_03,0,Have you consumed any cups of coffee/tea today?
1630785645.76,pm_04,No,Have you used any intoxicating substances today?
1630785650.07,pm_05,No,Have you exercised today?
1630785651.087,pm_06,3,Right now I feel Active
1630785651.752,pm_07,3,Right now I feel Determined
1630785652.379,pm_08,3,Right now I feel Attentive
1630785653.228,pm_09,3,Right now I feel Inspired
1630785654.186,pm_10,1,Right now I feel Alert
1630785655.148,pm_11,1,Right now I feel Afraid
1630785656.08,pm_12,1,Right now I feel Nervous
1630785657.058,pm_13,1,Right now I feel Upset
1630785657.937,pm_14,1,Right now I feel Hostile
1630785658.925,pm_15,1,Right now I feel Ashamed
1630785659.955,pm_16,1,Right now I feel Stressed
1630785662.423,pm_17,1,Right now I feel Distracted
1630828745.076,am_01,No,Did you sleep well?
1630828747.905,am_02,Yes,Did you have bad dreams?
1630828750.271,am_03,No,Do you feel well-rested?
1630828751.337,am_04,3,Right now I feel Active
1630828751.736,am_05,3,Right now I feel Determined
1630828752.153,am_06,3,Right now I feel Attentive
1630828752.736,am_07,3,Right now I feel Inspired
1630828753.789,am_08,1,Right now I feel Alert
1630828754.752,am_09,1,Right now I feel Afraid
1630828755.764,am_10,1,Right now I feel Nervous
1630828756.712,am_11,1,Right now I feel Upset
1630828761.247,am_12,1,Right now I feel Hostile
1630828763.388,am_13,1,Right now I feel Ashamed
1630828764.986,am_14,1,Right now I feel Stressed
1630828766.306,am_15,1,Right now I feel Distracted
1630836852.153,dq_01,3,Right now I feel Active
1630836852.568,dq_02,3,Right now I feel Determined
1630836852.915,dq_03,3,Right now I feel Attentive
1630836853.198,dq_04,3,Right now I feel Inspired
1630836853.881,dq_05,3,Right now I feel Alert
1630836855.467,dq_06,1,Right now I feel Afraid
1630836857.702,dq_07,2,Right now I feel Nervous
1630836859.479,dq_08,1,Right now I feel Upset
1630836860.62,dq_09,1,Right now I feel Hostile
1630836861.745,dq_10,1,Right now I feel Ashamed
1630836862.811,dq_11,1,Right now I feel Stressed
1630836864.578,dq_12,1,Right now I feel Distracted
1630836865.984,dq_13,Pleasant,I have had social interactions
1630836867.035,dq_14,No,I have had a difficult time to complete my tasks
1630836867.667,dq_15,,Have you had any remarkable events?
1630856339.828,dq_01,1,Right now I feel Active
1630856343.566,dq_02,3,Right now I feel Determined
1630856353.456,dq_03,2,Right now I feel Attentive
1630856355.068,dq_04,3,Right now I feel Inspired
1630856356.189,dq_05,1,Right now I feel Alert
1630856357.204,dq_06,1,Right now I feel Afraid
1630856358.38,dq_07,1,Right now I feel Nervous
1630856359.338,dq_08,1,Right now I feel Upset
1630856360.356,dq_09,1,Right now I feel Hostile
1630856361.338,dq_10,1,Right now I feel Ashamed
1630856362.359,dq_11,1,Right now I feel Stressed
1630856363.904,dq_12,1,Right now I feel Distracted
1630856365.952,dq_13,Pleasant,I have had social interactions
1630856367.96,dq_14,No,I have had a difficult time to complete my tasks
1630856368.682,dq_15,,Have you had any remarkable events?
1630863834.413,dq_01,3,Right now I feel Active
